job_platform_id,job_title,job_url,job_posted_date,job_city,job_country,is_job_remote,company_name,company_job_platform_url,job_description,job_benefits
5a51683c4f8cd3ff,Student Software Engineer,https://www.indeed.com/viewjob?jk=5a51683c4f8cd3ff,2023/01/20,san josé,   Costa Rica  ,False,INTEL,https://www.indeed.com/cmp/Intel-Corporation,"

Job Description
 We're seeking a candidate who is passionate about software to join Intel as a Student Worker. This is a part-time position for a candidate that is currently studying towards a relevant Bachelor, Licentiate, or Master's degree from an academic institute.

 In this position, you will be joining the Manufacturing IT Corporate Services, Construction, and Data Foundations organization as part of one of our execution and delivery teams. There you will learn and perform various systems engineering activities like Automated Testing, Performance Testing, Software development, quality assurance, systems administration/configuration, and operations support.

 If you have a passion not only for learning and growing in your career but also for contributing to enriching the lives of every person on earth, we have a place for you.

 Behavioral traits:

 Self-learning attitude that drives to keep up with the technology
 Can-do attitude
 Open to identifying, picking up ownership, and developing skills in areas outside of the immediate scope
 Attention to detail

 Qualifications
 You must possess the below minimum qualifications to be initially considered for this position:

 Must be an active student pursuing a Bachelor, Licentiate, or Master's degree in of Computer Science OR related engineering fields.
 6+ months of university course work/project with quality assurance tools/methods, .NET, JavaScript, and/or SQL Server.
 At least 6 months of experience of Automated Testing, Performance Testing.
 Advanced English level (write, read and speak).
 Must have a permanent-unrestricted right to work in Costa Rica.

 Inside this Business Group
 Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel. This includes the LAN, WAN, telephony, data centers, client PCs, backup and restore, and enterprise applications. IT is also responsible for e-Commerce development, data hosting and delivery of Web content and services.
 
 Posting Statement
 All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.
 
 Benefits
 We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html
 
 Working Model
 This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. 
 In certain circumstances the work model may change to accommodate business needs.
 JobType 
Hybrid
",
b01220025828c2f0,Junior SW Engineer,https://www.indeed.com/viewjob?jk=b01220025828c2f0,2023/01/19,remoto híbrido in amadora,   Portugal  ,False,NOKIA,https://www.indeed.com/cmp/Nokia,"
Come create the technology that helps the world act together
Nokia is committed to innovation and technology leadership across mobile, fixed and cloud networks. Your career here will have a positive impact on people’s lives and will help us build the capabilities needed for a more productive, sustainable, and inclusive world.  We challenge ourselves to create an inclusive way of working where we are open to new ideas, empowered to take risks and fearless to bring our authentic selves to work.


The team you'll be part of
Our Business Group is a leader in wireless mobility networks and associated services. With more than 3.500 patent families essential for 5G we have a strong 5G portfolio and are a front runner in open and virtualized radio access networks (O-RAN and vRAN).
Our team is developing embedded software which, together with the hardware chips, makes up Layer1 (L1). Those products go directly to our customers, primarily telecom providers, which use them to serve millions of people with 4G/5G/6G networks. Layer1 is especially important because it is the first line of defense against data errors which occur when signals are transmitted over the air. In addition, our software needs to be highly optimized to serve as many users with as fast speeds and as low power consumption as possible and with complex real-time processing requirements.
To learn more about our awesome team, click on the link and you will have a clearer perspective of what you can achieve. Also, if you want to learn more about our products, click here.


What you will learn and contribute to
You will be part of Layer1 SW in Amadora. The team will be split into smaller specialized scrum teams.
Depending on your background and interests, you could work in one or more of them:

Digital signal processing
Code optimization
Feasibility studies of 3GPP 5G features, drafting requirements
Planning and organizing the work as part of global SW development teams
Feature implementation (C and C++)
Creating and maintaining the platform, DevOps, enabling continuous integration (Docker and Python)
System design and architecture
Testing (unit, component, and integration)
Interface adaptation, testing and trouble-shooting tool development, SW co-verification with Matlab models, build time optimization, maintaining good SW practices 

Your skills and experience

You are proactive and self-directed
You have excellent communication skills and are fluent in English
You enjoy learning and continuous improvement

You have:

Good SW practices for high-quality SW
Skills in C or C++ (development and testing)

It would be nice if you also had:

Understanding of LTE/5G system and L1 technology area
Knowledge in Python
Experience in Linux OS 

What we offer
Nokia offers flexible and hybrid working schemes, continuous learning opportunities, well-being programs to support you mentally and physically, opportunities to join and get backed by employee resource groups, mentoring programs, and highly diverse teams with an inclusive culture where people thrive and are empowered.
You'll have a chance to work on challenging and rewarding tasks with well-known experts in a work culture where you feel valued, trusted, and empowered.
This is an excellent opportunity to jump-start your career while working with talented and supportive colleagues on stimulating problems. You will be able to develop your knowledge and skills while working on one of the most state-of-the-art and disruptive technologies.


Nokia is committed to inclusion and is an equal opportunity employer
Nokia has received the following recognitions for its commitment to inclusion & equality:

One of the World’s Most Ethical Companies by Ethisphere
Gender-Equality Index by Bloomberg
Workplace Pride Global Benchmark
LGBT+ equality & best place to work by HRC Foundation

At Nokia, we act inclusively and respect the uniqueness of people.
Nokia’s employment decisions are made regardless of race, color, national or ethnic origin, religion, gender, sexual orientation, gender identity or expression, age, marital status, disability, protected veteran status or other characteristics protected by law. We are committed to a culture of inclusion built upon our core value of respect.
Join us and be part of a company where you will feel included and empowered to succeed.
#LI-Hybrid
",
35e656c9911c39e2,Data Engineer Trainee,https://www.indeed.com/viewjob?jk=35e656c9911c39e2,2023/01/03,remoto híbrido in amadora,   Portugal  ,False,NOKIA,https://www.indeed.com/cmp/Nokia,"
The team you’ll be part of
CFO is a diverse team at the frontline, delivering finance and business services, investor relations, and more across the world. Are you passionate about digital transformation, value openness and want to influence the direction of Nokia? Then, you may be the right fit!
As a Data Engineer Trainee in Digitalization & Automation, you will be part of the Data Semantics team and work together with other Data Scientists and Engineers. You will have the opportunity to learn on-the-job from day one about business processes and support different activities within data analytics and data engineering.
Throughout the time, you will learn and support the process of enhancing the capabilities in the Data Semantics, always in close collaboration with internal stakeholders and Senior Data Scientists or Engineers. You will perform reverse engineering on existing data from SAP and other IT systems and perform data transformations to build and validate the semantic business data model of Nokia.


What you will learn and contribute to

Help customers drive significant business outcomes and ROI by leveraging the insights uncovered through data
Collaborate with process owners and business teams to understand their goals, objectives and requirements and translate them into technical requirements
Supporting the planning and managing project timelines and activities in agile projects
Working as a member of a high-performance team
Supporting end-to-end the implementation and growth of our semantic data platform with validation by various internal customers
Use Nokia on-premises IT systems as well as cloud solutions (MS Azure, Synapse) to: 
   
Extract and transform data and validate them in the semantic data platform
Build / update analysis in project execution
Design and process customer-specific analyses and reports
 


Your skills and experience

Successful Master studies in Business Informatics, Computer Science or Information Management
Love converting problems into solutions
A self-starter attitude, able to navigate complex scenarios and truly enjoys working in a fast-paced, innovative, enterprise technology environment
Fluent English skills (comfortable in working and presenting in English, other languages are an advantage)
Enjoys deep technical discussions as much as transferring your technical knowledge in generally understandable terms to a broader audience
Interest in a job with a steep learning curve in order to think outside the box and to continuously broaden your knowledge
Knowledge in and high interest in modern technologies and methods like MS Azure
Excellent knowledge and experience in SQL, Spark, Python, Databricks


 
Are a plus:



Bachelor in the area of Economics/Finance or Logistics/Supply Chain


A good understanding of data structures in ERP systems especially SAP
Knowledge in data pipelines and ETL processes, ETL jobs, data warehouses/lakes, data modelling, schema design, ideally for larger volumes of data


 
What we offer
Nokia offers flexible and hybrid working schemes, continuous learning opportunities, well-being programs to support you mentally and physically, opportunities to join and get supported by employee resource groups, mentoring programs and highly diverse teams with an inclusive culture where people thrive and are empowered.

Empowered, open environment where everyone is heard
Dynamic multi-cultural company and opportunity to learn from others
Development path established since day one
Opportunity to work remotely (hybrid system)


 
Nokia is committed to inclusion and is an equal opportunity employer
Nokia has received the following recognitions for its commitment to inclusion & equality:

One of the World’s Most Ethical Companies by Ethisphere
Gender-Equality Index by Bloomberg
Workplace Pride Global Benchmark
LGBT+ equality & best place to work by HRC Foundation

At Nokia, we act inclusively and respect the uniqueness of people.
Nokia’s employment decisions are made regardless of race, color, national or ethnic origin, religion, gender, sexual orientation, gender identity or expression, age, marital status, disability, protected veteran status or other characteristics protected by law.
We are committed to a culture of inclusion built upon our core value of respect.


Join us and be part of a company where you will feel included and empowered to succeed.
#LI-Hybrid

",
c6ed383fb450e605,Cybersecurity and Network Systems Engineer Trainee (M/F/D),https://www.indeed.com/viewjob?jk=c6ed383fb450e605,2022/12/22,remoto híbrido in amadora,   Portugal  ,False,Siemens Healthineers,https://www.indeed.com/cmp/Siemens%20Healthineers,"


Siemens Smart Infrastructures rely on the combination of smart grids and smart buildings by combining physical solutions and digitalization in all areas of electrification and automation. Ingeniously it connects energy systems, buildings and industries to improve the way we live and work through greater efficiency and sustainability
 Siemens SI has its global headquarters in Switzerland with about 7,400 colleagues who are responsible for the solutions and services business. This makes Siemens SI the market leader in Europe.
 Together, we build technologies that take society further!

 What role will you play?

Managing the customer network with hardening the components;
Securing network firewalls;
Auditing network rules and network access privilege;
Vulnerability management;
Data loss prevention;
Application security.

 We are looking for:

Master's Degree in Telecommunication Engineer, Systems & Control Engineer or Electronical Engineer.
Fluent in English


 What makes us proud as an employer:

 The Biggest of Tech Portugal -Technology Production Category (Awarded by Exame Informática and Visão Magazines)
 Top Companies to work in Portugal (Awarded by LinkedIn)
 Healthy Workplaces Award - 3rd large corporations (Awarded by Portuguese Psychologists’ Association)
 Most ESG responsible company in Tech/Industrial Sector (Awarded by Merco Corporate Reputation Monitor)
 2nd Best Engineering Company (Awarded by Teamlyzer, biggest portuguese tech community platform)

 We are thrilled to have: A hybrid working model with a flexible internship hours, in order to promote work life balance, health insurance and support for your studies. 
You also have a medical center on the premises, sports groups, 2 days volunteering, access to e-learning platforms (Learnlight, Linkedin Learning and more) and discounts with partners. 
To all these benefits we add the possibility to work in a cool, relaxed, and always motivated environment.

 #Siemens #PeopleAtSiemens

 Siemens is committed to creating a diverse environment and is glad to be an equal opportunity employer. We strongly encourage applications from a diverse talent pool!


 Organization: Smart Infrastructure
 Company: Siemens S.A.
 Experience Level: Early Professional
 Full / Part time: Full-time
",
25bbc511bc1eba78,"Data Engineer (python, aws)",https://www.indeed.com/viewjob?jk=25bbc511bc1eba78,2022/12/22,costa rica,   Costa Rica  ,False,Moody's Corporation,https://www.indeed.com/cmp/Moody's-Corporation,"


What Moody's Corporation Has to Offer:


Moody's is an essential component of the global capital markets, providing credit ratings, research, tools and analysis that contribute to transparent and integrated financial markets. Moody's supports independent thought and promotes a work environment that values and maximizes the contributions of all employees. Moody's offers their employees: 

Commuter Benefit Plan


Discounted Employee Stock Purchase Plan


Educational Assistance


Financial Planning


Flexible Work Arrangements


Parental Leave








   The Role
    The Media Solutions Operating Unit (OU) has a diverse array of News and Text based sources that cover a vast array of organizations, topics, events and people around the world. Your job, as Data Engineer, is to leverage your expertise and experience to lead and implement initiatives in problems like data collection, trend analysis, process automation, and data architecture. You will work with the Library Science, Data Science and Development team to build a best-in-class system to provide the best possible content enrichment and signals. Your work will tie into our new initiative to use AI, ML, Statistical Analysis and monitoring of the news flow to fully enrich our news with metadata and signals related to organizations, People, Locations, Industry and Subject Topics, as well as Events, Clusters and Sentiment Analysis. 
   
 Key Responsibilities and Objectives
    The Data Engineer will:
   
 Design and maintain robust and scalable data processes.
 Design and build internal tools for managing and monitoring an authoritative entity disambiguation database.
 Handle the data lifecycle of different data sources across the organization.
 Be involved in pivotal data-driven decisions within the data team and across the organization.




 Must be Curious
 Proficiency regarding data models and databases;
 Experience managing large amounts of structured/unstructured data;
 Must have good applied knowledge of Python;
 C, C++, ElasticSearch/OpenSearch a plus;
 Experience with relational databases (E.g. MySQL) and NoSQL databases (E.g. MongoDB, DocumentDB).
 Familiarity with the AWS ecosystem;
 A passion for data quality and clean, documented code;
 Experience with agile practices;
 Eager to continuously bring in innovation by exploring new methods and technologies
 Good communication skills with the ability to discuss clearly complex topics



    data solutions
  

    Moody’s is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation, gender expression, gender identity or any other characteristic protected by law.
  

    Moody's (NYSE: MCO) is a global integrated risk assessment firm that empowers organizations to make better decisions. Our data, analytical solutions and insights help decision-makers identify opportunities and manage the risks of doing business with others. We believe that greater transparency, more informed decisions, and fair access to information open the door to shared progress. Moody's combines international presence with local expertise and over a century of experience in financial markets. Learn more at moodys.com.
   
 At Moody’s, we’re taking action. We’re hiring diverse talent and providing underrepresented groups with equitable opportunities in their careers. We’re educating, empowering and elevating our people, and creating a workplace where each person can be their true selves, reach their full potential and thrive on every level. Learn more about our DE&I initiatives, employee development programs and view our annual DE&I Report at moodys.com/diversity
  

",
10c4e46358496db5,"Data Engineer, Mid",https://www.indeed.com/viewjob?jk=10c4e46358496db5,2023/01/20,remoto,   Portugal  ,False,VENHA SER #SANGUELARANJA,https://www.indeed.com/cmp/VENHA%20SER%20#SANGUELARANJA,"
FCamara is looking for a Data Engineer to join a project at a leader in the luxury fashion industry with a strong presence in the US market and part of a global group of e-commerce and marketplace companies with a unparalleled exploration of technology, cloud and data to support its growth and daily business decisions.
 Responsabilidades e atribuições
 If you are the one, you will be accountable for:


 creating access to critical data for a variety of teams, spread across the business and engineering groups.
helping the organization create value from that data.
using a variety of techniques, ranging from structuring data for Tableau and creating the perfect report for broad consumption or writing APIs for the engineering team to consume data in a structured way

 In your typical day you will:

Create and maintain optimal data pipeline architecture
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build systems that allow for validation of our data product, ensuring the accuracy of these data sets
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.
Build analytics tools that utilize the data pipeline to provide actionable insights

 Your primary working time zone will be New York/US Atlantic (GMT-5)
 Requisitos e qualificações

 Experience in this position

Min. 2 years in similar roles


 Hard Skills (mandatory)

A foundation in Computer Science, Engineering, Stats, or Math, through education and/or work
Advanced SQL skills
Strong Python (or R) and Tableau skills
Experience with AWS or Azure cloud
Linux/Unix experience preferred
Experience with Airflow, DBT, or similar tools for managing ETL pipelines


 Hard Skills (nice to have)

Experience working in e-commerce (better if you’ve worked with/at eBay, Amazon or Tmall)
Experience working on international e-commerce


 Soft Skills

Critical thinking, being able to receive and to provide constructive and actionable feedback
Changing the course during the journey (as a fast-growing business, our client sometimes needs to pivot or reprioritise ideas)
Getting things done (well done, unit tested and as quick as possible)
Engaging in every project-related appointment
Taking part in meetings and in online working sessions with your webcam “always on” (this is a mandatory part of the business)
Questioning “why” every time you do not have a clear understanding of what you are doing (we do not want coding robots)
Ensuring you will deliver on every commitment you make (and request assistance in advance if something goes wrong)
Challenge ideas and suggest new approaches on how things are done, designed, or built
Building honest and productive relationships with your teammates, colleagues and with our customer’ team members


 Language Requirement

English C1 (B2 eventually accepted)


 Informações adicionais

 About Us
 Come and join FCamara, an innovation and technology ecosystem with +1300 #orangeblood (this is how we call ourselves) in Brazil, Europe and Latin America.
 We help our customers to leverage the future of their businesses by joining bold vision with a smart execution, transforming foreseen a foreseen world in a real journey.
 Since our foundation in 2007 we served hundreds of large companies in the areas of Digital Transformation, E-commerce and Marketplace, Cloud and Digital Marketing.
 To make these things happen, we rely in a strong tech team working in an open and stimulating environment. In our community, we bring seniority and experience together with fresh ideas of people in their early days in IT or even in their careers.
 500+ people in the past 7 years joined FCamara through the “Training Program” initiative – and 21 000+ devs and tech stars are part of Orange Juice, a tech community proudly sponsored by us.
 The 4.5 stars our current and past members award us in Glassdoor are a recognition of our pursue in living our values:

Relentless attitude
Collaborative growth
Valuable partnership
Inspiration by transformation

 Get to know more about FCamara and take a chance. This can be a place where you can you can bring your ideas to life.
 Somos um ecossistema de tecnologia e inovação, com 15 anos de atuação, que potencializa o futuro de negócios integrando visão estratégica com execução inteligente, lado a lado com nossos clientes, para proporcionar experiências transformadoras.
 A FCamara vem crescendo globalmente de forma contínua e já estamos presentes em 3 países: Brasil, Portugal e Inglaterra.

 Somos +1.300 #SangueLaranja anywhere office guiados por nossos valores:


 Atitude na veia
Crescimento colaborativo
Parceria de valor
Inspirados pela transformação


 Somos pioneiros em formar, desenvolver e transformar carreiras, e patrocinamos a comunidade tech Orange Juice, que já formou mais de 500 pessoas na área de tecnologia por meio do seu Programa de Formação.

 Para nós, Diversidade, Respeito e Ética, são elementos inegociáveis e fazem parte do nosso DNA. Buscamos construir um ambiente diverso, inclusivo e saudável para que nossa comunidade de #SangueLaranja possa compartilhar, contribuir e somar com o nosso propósito de transformar mundos sonhados em trajetórias reais.
",
43be3a36e58ad968,Data Engineer,https://www.indeed.com/viewjob?jk=43be3a36e58ad968,2023/01/19,hong kong,   Hong Kong  ,False,EC Healthcare,https://www.indeed.com/cmp/EC%20Healthcare,"



    EC Healthcare is Hong Kong's largest non-hospital medical service provider, with currently 154 service points, providing one-stop medical and healthcare services. The weighted GFA 557,000 sq ft. The Group principally engages in the provision of one-stop medical and health care services in Greater China. The Group provides a full range of services and products under its well-known brands, including DR REBORN, SPINE Central, NYMG, re:HEALTH, HKPV, UMH DENTAL CARE, HKAI, reVIVE, HKMED, SPECIALISTS CENTRAL and NEW MEDICAL CENTER, ZENITH MEDICAL CENTER AND PRENATAL DIAGNOSIS CENTRE, PRIME CARE, HONG KONG INTERNATIONAL CARDIOLOGY CENTER, PathLab Medical Laboratories, HAIR FOREST, VIVID EYE and EC Veterinary Hospital and Imaging Center.
   


 We are currently looking to recruit an enthusiastic candidate to join our team and implement improvements to data pipeline architecture and maintain scalable data warehouse. The candidate would also be responsible in managing data processing and exploring the expansion of data capability to unlock the business potential by using data.
   


 Main responsibilities


 Performing ETL, Data Modeling, Data Analytics and Dashboard building to meet business requirements with optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS
 Overseeing and managing the work-flow of data quality management, data cleansing and data exchanges processes by designing and implementing different rules and best practice
 Ensuring data reliability and analyzing data to isolate and explain data irregularities
 Streamlining the internal process improvements such as the automation of manual processes, infrastructure design for greater scalability, etc
 Working with stakeholders including the Data Analysts, business and technology stakeholders to assist with data-related technical issues and support their data infrastructure needs



 Requirements


 University graduate, ideally in Computer Science, Information Systems, Data Analysis or related field
 Sound technical experience in data analytics, strong in ETL/ELT, data warehouse performance tuning and data structure design
 Solid experience on SQL, AWS S3, Google Analytics, Salesforce
 Hands-on experience with any of the BI Tools (Tableau / Alteryx) would be an absolute plus
 Understanding on data lake design and data insights would be a plus
 Strong business acumen preferred
 Detail-oriented and self-starter mentality with the ability to manage multiple projects in a fast-paced working environment
 Problem solver with positive attitude
 Excellent communication & interpersonal skills
 Strong team player and comfortable working in matrix and cross regional environment
 Proficient in written and spoken Chinese (ideally both Cantonese and Mandarin) and English



 We offer a competitive remuneration package commensurate with qualifications and experience to the right candidate. Interested parties please send your full resume with last and expected salary via “APPLY NOW”.
   

     Personal data collected will be used for recruitment purposes only. Applicants not contacted within 8 weeks may consider their applications unsuccessful. For further information on EC Healthcare, please visit our website: https://echealthcare.com/en
   


",
230799b70e952ad9,Data Center Engineer/Data Center Operator,https://www.indeed.com/viewjob?jk=230799b70e952ad9,2023/01/19,hong kong,   Hong Kong  ,False,Hong Kong Broadband Network,https://www.indeed.com/cmp/Hong-Kong-Broadband-Network,"




(Ref:HK_ESTS_DC) 
The Opportunity 


Technical Support/Data Center Onsite Support
Field Service/Support/Hardware Installation
IT/Hardware/Server/Storage/Support/Engineering


Responsibilities

About the Role

Server and storage hardware installation/relocation work/mounting/dismounting.
Server and storage hardware inventory and cable connection work.
5 days work; Working location is Chai Wan and Tusen Wan. English speaking is must. 
       
Mon to Sat 0800 to 1600 or 1300 to 2000 with day off on Mon or Wed

9-month contract role
One month's gratuity will be paid after the contract completes


Preferred Qualifications and Abilities

About You

Diploma or above in IT/Computer Science or related discipline
At least 2-3 years or above relevant experience in server or data center support
Candidates who is immediate available or with a short notice period will be a huge advantage



  We offer excellent career development opportunities in our exciting working environment, and we ensure our talents will be rewarded with a satisfactory remuneration package. Come and join us by sending your comprehensive resume with current and expected salary to hkrecruit@hkbn.net and quoting Reference Code on the subject line.   We commit ourselves to be a caring employer and provide equal opportunities, sustaining a pleasant working environment with zero discrimination on the ground of sex, marital status, disability, pregnancy, family status and race. Personal data provided by job applicants will be used strictly according to our Personal Information Collection Statement, a copy of which will be available on written request.  For general HR enquiries, please contact hr_enquiry@hkbn.net 






        Share by QR Code
       







",
4f317dec8204894e,NEW Data Analytics Engineer role - Buy side - Hong Kong,https://www.indeed.com/viewjob?jk=4f317dec8204894e,2023/01/16,hong kong,   Hong Kong  ,False,BAH Partners,https://www.indeed.com/cmp/BAH%20Partners,"

The role:

Working with alternative data sets with quant researchers and various data teams
Utilising machine learning and statistical methods
Managing various data science projects front-to-back from data acquisition - engineering – production



Looking for:

Experience with unstructured and structured data
Advanced programming knowledge in Python and C++
Cloud expertise (GCP or AWS)
Machine Learning knowledge/experience
NLP
Minimum 3 years’ experience as a Data Engineer/Analyst/Scientist
Master's or PhD in a STEM degree

If you are interested in this position, or would like to explore other opportunities within IT, please send your detailed resume to heather.allen@bahpartners.com or call +852 5721 6381 for a confidential discussion.
",
724b5af128ae23e9,Data Engineer/ 1-year Contract,https://www.indeed.com/viewjob?jk=724b5af128ae23e9,2023/01/12,hong kong,   Hong Kong  ,False,Argyll Scott MY,https://www.indeed.com/cmp/Argyll%20Scott%20MY,"







Location:

 
Hong Kong
 




Salary:

 
Up to HK$40000 per month per month
 




Job Type:

 Contract







Sector: Technology 
Contact: Apisara Haingsa 
Duration: 1 year 
Expiry Date: 10 February 2023 
Job Ref: JN -012023-476281 



Data Engineer/luxury retail/Contract/40k per month
 Our client is a global luxury company. We are looking for a new Data Engineer (1-year contract). In this role, you will be in a fast-growing environment. Candidates should be proactive and have a solid understanding of the cloud platform. If you are confident that you are the right person for this job, do not hesitate to apply.
 Responsibilities

 Responsible for designing, developing, and maintaining BI and analytics data management solutions such as Data Lake, Data Warehouse, and customized data pipelines. 
Optimize and build a scalable data architecture on the Google Cloud Platform (GCP). 
Create and execute ETL and automation 
Work with analysts and data scientists to provide business support. 

Requirements

 Bachelor's degree in computer science, data engineering, or a closely related field 
Five years of experience in cloud platforms or data warehousing is required. 
Experience with Google Cloud Platform or KNIME is preferred. 
Solid SQL or BigQuery experience 
Excellent written and spoken English

 Data Engineer/luxury retail/Contract/40k per month
 Are you fascinated by this description? Would you like to learn more? The following steps are to send an updated CV to odrummond@argyllscott.com.hk 
Argyll Scott Asia is acting as an Employment Business in relation to this vacancy.




",
50d2a585c1fbc88b,Software Engineers,https://www.indeed.com/viewjob?jk=50d2a585c1fbc88b,2022/12/22,hong kong,   Hong Kong  ,False,L3 Bioinformatics,https://www.indeed.com/cmp/L3%20Bioinformatics,"
To participate in R&D projects on high performance computing technologies for the analysis of ""big"" genomics data Learn More 
 
Requirements:

Bachelor degree in Computer Science or equivalent
Fresh graduates welcomed for junior posts; 3 years’ working experience for senior posts
Experience in multiple programming languages, e.g. C++, Java, Python
Good teamwork and problem solving skills
Willingness to learn new technologies
Prior background in bioinformatics NOT required

Job Description:

To participate in R&D projects on high performance computing technologies for the analysis of ""big"" genomics data

Monthly Salary:

HK$ 20,000 to 35,000, depending on qualification & experience




L3 is a young company where scientists, engineers, professors, and industrial partners work together to invent and develop the future of computing technologies for bioinformatics.   That said, it is never easy to develop state-of-the-art technology which advances genomics analysis.   We are always on the lookout for biologists who understand the hard problems in genomics analysis. We need experts to design advanced algorithms and to solve these problems. We need engineers who can put together the right computing architecture for the designed solutions. We need designers who can make these solutions easy to use.   And perhaps the hardest of all, we need a team who can work together and change the world.",
0c318be0343b380a,Data Implementation Engineer,https://www.indeed.com/viewjob?jk=0c318be0343b380a,2023/01/08,hong kong,   Hong Kong  ,False,Capgemini,https://www.indeed.com/cmp/Capgemini,"
Strong in programming
Have knowledge in design principal and concept
Have knowledge in Data streaming
Have knowledge in ETL Development in .Net
Have knowledge in MySQL
Have knowledge in software engineering delivery
Knowledge in Kafka topics is essential
",
5b1237870bb9ff5e,Data Engineer - Mox,https://www.indeed.com/viewjob?jk=5b1237870bb9ff5e,2023/01/20,quarry bay,   Hong Kong  ,False,Standard Chartered,https://www.indeed.com/cmp/Standard-Chartered-Bank,"


Job
: JOT to update
 

 Primary Location
: Asia-Hong Kong-Quarry Bay
 

 Schedule
: Full-time
 

 Employee Status
: Permanent
 

 Posting Date
: 19/Jan/2023, 7:54:07 PM
 

 Unposting Date
: Ongoing
 


 About Mox
Mox is built by and for the ones who aspire to live life to the fullest – we call them Generation Mox!
The name Mox reflects the endless opportunities we can create, - Mobile eXperience; Money eXperience; Money X (multiplier), eXponential growth, eXploration… it’s all up for us to define together.
Why Mox
Mox helps you grow – your money, your world, your possibilities. We equip you with the financial management tools, information and insights you need to make your dreams, big or small, come true.
Everything at Mox – from our products, features, to rewards – is designed based on customer research, tailor made for your needs. We care about what customers care about, especially in data security and privacy. Data ethics is core to everyone here at Mox.
Mox rewards you with an array of banking and lifestyle benefits. Who says banking can’t be fun?


Responsibilities
As a Data Engineer you'd be working with us to design, maintain, and improve various analytical and operational services and infrastructure which are critical for many other functions within the organization. These include the data lake, operational databases, data pipelines, large-scale batch and real-time data processing systems, a metadata and lineage repository, which all work in concert to provide the company with accurate, timely, and actionable metrics and insights to grow and improve our business using data. You may be collaborating with our data science team to design and implement processes to structure our data schemas and design data models, working with our product teams to integrate new data sources, or pairing with other data engineers to bring to fruition cutting-edge technologies in the data space.


Requirements


We expect candidates to have in-depth experience in some of the following skills and technologies and be motivated to build up experience and fill any gaps in knowledge on the job. More importantly, we seek people who are highly logical, with a balance of respect for best practices and using their own critical thinking, adaptable to new situations, capable of working independently to deliver projects end-to-end, communicates well in English, collaborates effectively with teammates and stakeholders, and eager to be on a high-performing team, taking their careers to the next level with us. Highly relevant:

General computing concepts and expertise: Unix environments, networking, distributed and cloud computing
Python frameworks and tools: pip, pytest, boto3, pyspark, pylint, pandas, scikit-learn, keras
Agile/Lean project methodologies and rituals: Scrum, Kanban
Workflow scheduling and monitoring tools: Apache Airflow, Luigi, AWS Batch
Columnar and big data databases: Athena, Redshift, Vertica, Hive/Hadoop
Version control: git commands, branching strategies, collaboration etiquette, documentation best practices
General AWS or Cloud services: Glue, EMR, EC2, ELB, EFS, S3, Lambda, API Gateway, IAM, Cloudwatch, DMS
Container management and orchestration: Docker, Docker Swarm, ECS, EKS/Kubernetes, Mesos
CI / CD tools: CircleCI, Jenkins, TravisCI, Spinnaker, AWS CodePipeline


 Also good to have:

JVM languages, frameworks and tools: Kotlin, Java, Scala / Maven, Spring, Lombok, Spark, JDK Mission Control
RDBMS and NoSQL databases: MySQL, PostgreSQL / DynamoDB, Redis, Hbase
Enterprise BI tools: Tableau, Qlik, Looker, Superset, PowerBI, Quicksight
Data science environments: AWS Sagemaker, Project Jupyter, Databricks
Log ingestion and monitoring: ELK stack (Elasticsearch, Logstash, Kibana), Datadog, Prometheus, Grafana
Metadata catalogue and lineage systems: Amundsen, Databook, Apache Atlas, Alation, uMetric
Data privacy and security tools and concepts: Tokenization, Hashing and encryption algorithms, Apache Ranger
Distributed messaging and event streaming systems: Kafka, Pulsar, RabbitMQ, Google Pub/Sub
Streaming data processing frameworks: Spark Streaming, Apache Beam, Apache Flink



",
