platform_id,title,url,posted_date,city,country,company_name,company_job_platform_url,is_remote,description,benefits
2fe343f98ef0d1bf,Analytics Engineer,https://www.indeed.com/viewjob?jk=2fe343f98ef0d1bf,2022/12/22,toronto,   Canada  ,Toronto Star Newspapers Ltd.,https://www.indeed.com/cmp/Toronto%20Star%20Newspapers%20Ltd.,False,"
 Company Description
  The Toronto Star is Canada’s largest daily newspaper and is read in print and across desktop, mobile and tablet platforms by more than 6 million readers every week. Online, thestar.com is one of the most-visited newspaper websites in Canada.
 Our Commitment To Diversity We strive to be a leader in building and cultivating an employee community framed around fairness, support and opportunity. We believe that what makes us different, makes a difference. And as a team, the diversity of our backgrounds, interests and experiences is what enriches our work, and our workplaces. We welcome all, and we strive for an inclusive culture that allows individual growth and shared success.



 Job Description
  Objective: Support digital team sites and applications through developing and executing analytics requirements, maintenance of professional and accurate web analytics tagging, dashboards and investigations.
 Liaises with: Analytics Manager; Product Managers; Delivery Managers; Editorial and Marketing business units
 Reports to: Director of Delivery & Shared Services
 Key responsibilities:
 Analytics Health

 Ensure integrity of harvested data, and dashboards within analytics tools such as Adobe Analytics, Google Analytics and other analytics tools;
 Analyze data errors to isolate code issues needing adjustment;

 Development Team Support

 Provide clear and timely requirements that give developers appropriate instructions on how to implement tagging, or data storage in order to enable tagging;
 Ensure all aspects of analytics code are aligned with development best practices
 Support UAT process and ensure that dev solutions meet business requirements;
 Work directly with devops as integrations and projects demand (site migrations, new QA setups, admin management)

 Product Team and Organizational Support

 Build and maintain dashboards that illustrate product KPIs and analytic data;
 Investigate and/or fulfill requests that require deeper analytics application knowledge and/or data research;
 Enable organization to understand and make use of analytics concepts, platforms and dashboards;
 Assist additional business units with reporting requirements and delivery (dashboards or post-development);

 General Analytics

 Provide and maintain contemporary analytics solutions;
 Keep Torstar using modern implementations and tools;
 Recommend enterprise analytics solutions and licensing models;
 Keep all Torstar properties in sync in terms of technologies and implementation standards;
 Analyze data for compliance with various best practices and Google guidelines.




 Qualifications
  Technical Skills Required:

 Javascript
 Vanilla JS

 Nice to have:

 Adobe Analytics and Tag Manager
 Google Analytics and Tag Manager
 Google Ad Manager
 Excel VBA
 Data Studio
 Familiarity with JSON
 A/B testing
 React JS

 Other Experience

 Familiarity with E-commerce flow
 Familiarity with News Publication sites

 Additional Information
  AODA The Toronto Star is committed to providing an inclusive and barrier-free recruitment process ensuring equal access to employment opportunities for candidates, including persons with disabilities. In compliance with Accessibility for Ontarians with Disabilities Act and Ontario Human Rights Code we will endeavour to provide accommodation to persons with disabilities in the recruitment process upon request. If you are selected for an interview and you require accommodation due to a disability during the recruitment process, please notify the hiring manager upon scheduling the interview of your requirements.
",
43be3a36e58ad968,Data Engineer,https://www.indeed.com/viewjob?jk=43be3a36e58ad968,2023/01/19,hong kong,   Hong Kong  ,EC Healthcare,https://www.indeed.com/cmp/EC%20Healthcare,False,"



    EC Healthcare is Hong Kong's largest non-hospital medical service provider, with currently 154 service points, providing one-stop medical and healthcare services. The weighted GFA 557,000 sq ft. The Group principally engages in the provision of one-stop medical and health care services in Greater China. The Group provides a full range of services and products under its well-known brands, including DR REBORN, SPINE Central, NYMG, re:HEALTH, HKPV, UMH DENTAL CARE, HKAI, reVIVE, HKMED, SPECIALISTS CENTRAL and NEW MEDICAL CENTER, ZENITH MEDICAL CENTER AND PRENATAL DIAGNOSIS CENTRE, PRIME CARE, HONG KONG INTERNATIONAL CARDIOLOGY CENTER, PathLab Medical Laboratories, HAIR FOREST, VIVID EYE and EC Veterinary Hospital and Imaging Center.
   


 We are currently looking to recruit an enthusiastic candidate to join our team and implement improvements to data pipeline architecture and maintain scalable data warehouse. The candidate would also be responsible in managing data processing and exploring the expansion of data capability to unlock the business potential by using data.
   


 Main responsibilities


 Performing ETL, Data Modeling, Data Analytics and Dashboard building to meet business requirements with optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS
 Overseeing and managing the work-flow of data quality management, data cleansing and data exchanges processes by designing and implementing different rules and best practice
 Ensuring data reliability and analyzing data to isolate and explain data irregularities
 Streamlining the internal process improvements such as the automation of manual processes, infrastructure design for greater scalability, etc
 Working with stakeholders including the Data Analysts, business and technology stakeholders to assist with data-related technical issues and support their data infrastructure needs



 Requirements


 University graduate, ideally in Computer Science, Information Systems, Data Analysis or related field
 Sound technical experience in data analytics, strong in ETL/ELT, data warehouse performance tuning and data structure design
 Solid experience on SQL, AWS S3, Google Analytics, Salesforce
 Hands-on experience with any of the BI Tools (Tableau / Alteryx) would be an absolute plus
 Understanding on data lake design and data insights would be a plus
 Strong business acumen preferred
 Detail-oriented and self-starter mentality with the ability to manage multiple projects in a fast-paced working environment
 Problem solver with positive attitude
 Excellent communication & interpersonal skills
 Strong team player and comfortable working in matrix and cross regional environment
 Proficient in written and spoken Chinese (ideally both Cantonese and Mandarin) and English



 We offer a competitive remuneration package commensurate with qualifications and experience to the right candidate. Interested parties please send your full resume with last and expected salary via “APPLY NOW”.
   

     Personal data collected will be used for recruitment purposes only. Applicants not contacted within 8 weeks may consider their applications unsuccessful. For further information on EC Healthcare, please visit our website: https://echealthcare.com/en
   


",
7fbf0e438a5c3832,Project Engineering Manager,https://www.indeed.com/viewjob?jk=7fbf0e438a5c3832,2022/12/22,manama,   Bahrain  ,Four Leaf Contracting & Real Estate,https://www.indeed.com/cmp/Four%20Leaf%20Contracting%20&%20Real%20Estate,False,"The Role 


Preparing, scheduling, coordinating, and monitoring of assigned engineering projects. • Formulating project parameters and assigning responsibilities to the most capable employees and monitoring the project team. • Interacting with clients, interpreting their needs and requirements, and representing them in the field. • Performing quality control tasks on budgets, schedules, plans, and personnel performance and reporting on the project's status. • Cooperating and communicating with the project manager and other project participants and collaborating with senior engineers to create more efficient project methods and to maintain the project's profitability. • Reviewing the engineering tasks and initiating the necessary corrective actions. • Developing specifications for the project's needed equipment. • Creating frameworks to measure the project's metrics and data collection. • Establishing field test methods and methods for monitoring the quality of those tests. • Ensuring the project's compliance with the applicable codes, practices, policies, performance standards, and specifications.
 Requirements 


A Bachelor's degree in engineering or a related field. • A valid engineering license. • 7 or more years' field and project planning experience. • Excellent computer literacy and knowledge of design and visualization software. • The ability to work with multiple discipline projects. • Excellent project management and supervision skills. • Excellent organizational, time management, leadership, and decision-making skills. • Strong written and verbal communication skills. • Knowledge of applicable codes, policies, standards, and best practices.
 About the company 
Four Leaf was established in 2020 by three brothers who came from a family who were leaders in the construction industry. The main focus of the family business was aligned with major government contracts, and as such they were involved in building much of Bahrains infrastructure. Four Leaf was established to target Private Sector Clients in different markets to that of the general family business. Four Leaf deals with modern forward-thinking solutions that are innovative and designed to assist local investors and property owners with their construction and real estate projects. The main drive behind Four Leaf is the desire to provide services to Clients in which they feel protected and reassured. Having faith in Four Leaf, is all Clients need to guarantee delivery on their goals.",
4f42a590ecc4bf23,Junior Software Development Engineer,https://www.indeed.com/viewjob?jk=4f42a590ecc4bf23,2022/12/22,home office,   Brazil  ,WEX Inc.,https://www.indeed.com/cmp/Wex-Inc.,False,"

  WEX Inc. is a leading and growing global provider of payment processing, information management, and fleet card payment solutions. We hire people who share our passion for continuous innovation and client service that is unparalleled in the industry.
   If you are looking for a growing career – come be part of WEX today! Great Place To Work- Certified.
 

 Who Are We?
   We are a group dedicated to enabling payments of all sorts. We help individuals pay bills, we help businesses do the same and we even help technology firms move funds at high volumes to facilitate their core capabilities. Our goal is to use our technology to make paying for anything as simple as possible behind the scenes.
   Our team is comprised of small, agile development teams focused on building state of the art solutions from the ground up using the best technology available. We focus on cloud-based microservice solutions to help achieve fast, scalable results that allow our business partners the flexibility they need to compete in our competitive market.
   Our team of professionals works hard, covers for one another, and maintains a work-life balance. We own our results and we take pride in ownership in everything we do.
 

 We need help!
   Changing the world isn’t easy, and we have a lot of work ahead of us. From new product
   features to automation, to supporting microservices, we’ve got more work than we can handle and we’re looking for great people to come along for the ride.
 

 About the role:
 

 We’re on the lookout for talent of all levels. As such this description represents all of the qualities we’re looking for. As we hire for different roles we’ll take into account experience and the particular level that is being targeted. We believe that the core attributes of a new developer and a seasoned developer are the same with different levels of refinement and scope. We like working with people who stretch their current skills and don’t assume that something is beyond them.
 

 Culturally, you are:
  

A highly motivated engineer who loves working on small, high performing teams.
Collaborative, a solid communicator, and work well with your team and stakeholders.
Someone who cares deeply for team results, checks your ego at the door and takes pride
 in owning results.
  

A professional who can advocate strongly for positions and still be 100% behind team decisions even if they don’t go your way
Are comfortable balancing the need to move fast with the realities of working in a highly regulated space like payments.




   Technically, you
  

write code like a beast
pick up new technology and switch between tech stacks with a minimum of fuss
are comfortable working on front-end web code, back end services, data stores, and infrastructure systems
are a solid architect/designer
have experience writing modern software deployed in the cloud
are comfortable with encryption schemes, modern APIs, and front-end frameworks
have worked on agile teams to deliver software iteratively



 At a minimum, you have
 


 Bachelors degree or equivalent
Minimum 2 years+ experience with at least one programming language
Minimum 2 years+ experience with Linux/Unix
Strong skills writing high-performance, efficient, maintainable software
Experience with Object Oriented Analysis and Design
Experience with database query language
Ability to accurately estimate future and remaining work effort
Skills writing technical and design documentation
Excellent written and verbal communication skills in English
Experience with AWS or equivalent cloud technologies



 It would be nice if you
 


 Experience with Golang, Python or equivalent languages
Experience with Agile/Scrum methodology
Experience with Docker and/or Kubernetes
Experience with REST or GraphQL microservices, performance profiling and tuning tools
Experience in working with highly transactional, e-commerce, or finance related industry
Experience writing and receiving code reviews



",
fc409c75832d88f1,B1 / B2 Certifying Engineer,https://www.indeed.com/viewjob?jk=fc409c75832d88f1,2023/01/13,manama,   Bahrain  ,DHL Express,https://www.indeed.com/cmp/DHL,False,"



(2300083)

     Bahrain-Kingdom of Bahrain-Manama | Full-time | Permanent | Shift
   


 YOU TACKLE FOR QUALITY AND GREAT SERVICE. THIS WILL IMPROVE THE LIFE OF OUR CUSTOMERS.
Would you like to become part of the world's most international company in the world?
A company that pioneered cross-border express delivery in 1969 and is now active in more than 220 countries and territories worldwide. Do you want to be part of a company that connects people worldwide? And the more people we connect, the better life will be on our planet.

 Join our team and discover how an international network that's focused on service, quality and sustainability, is able to connect people and improve lives through the power of global trade. And not just for our customers, but for every member of our team too. To learn more about our culture, motivated people and our purpose, please visit www.dpdhl.jobs/express 
Do you want to make a difference? Then come to our ""Insanely Customer Centric"" Team and become a Certified International Specialist!


Overall Role Purpose

To carry out maintenance, repair, modifications and alterations to customer or company owned, leased or operated aircraft.
Supervises licensed engineers and unlicensed maintenance mechanics. Has authorization to release aircraft back to service for which he is legally entitled to certify.
Technical role with authorization to release aircraft back to service for which he is legally entitled to certify.
Maintaining highest possible technical DRR whilst assessing multiple factors surrounding aircraft serviceability.


 
Your Tasks:

Ensure that aircraft maintenance is performed to the highest standards and at all times in compliance with applicable and approved data.
Responsible for the written and verbal communication of information from his shift to supervisors and the succeeding shift to ensure a satisfactory level of continuity and safety with regard to work in progress (or pending) with respect to aircraft, equipment, personnel and safety.
Be responsible for requisitioning of parts from stores, assuring serviceability of parts, completion of appropriate tags, return of parts to stores and assuring that required forms and documents are properly completed.
Ensure that all maintenance related documentation is properly actioned and completed.
Keep up-to-date on all applicable regulations, Service Bulletins, Airworthiness Directives and manufacturer’s service letters and other pertinent publications.
Shall ensure that safety precautions and safe practices are adhered to and practiced by those personnel under his direction. Reporting any unsafe conditions or equipment to the Line Manager.
Ensure that company owned and/or operated maintenance and ground support equipment is operated and maintained in safe and operable condition.
Ensure that all line maintenance areas are kept in a neat and orderly manner at all times and all tools are maintained in a controlled environment.
Will be required to act on behalf of Line Supervisor or Line Manager as required.
Inputting of all relevant aircraft Tech Log and Work Order information including component changes into the TRAX computer maintenance program and the writing of concise shift turnover reports.
Provide Flying Spanner Support when required.
To provide AD HOC Aircraft AOG recovery support when required.
Must be able to analyse and troubleshoot aircraft systems and engines utilising knowledge learnt from individual aircraft type courses, maintenance manuals and references, and experience gained from “hands on” practical OJT.
Must be able to make timely and appropriate decisions based on problem solving ability and experience. Remains objective and co-ordinates with relevant departments, even when under pressure, to make a calculated decision with considerations given to safe ‘on time performance’ of the company fleet.
Must be able to prioritise work requirements based on fleet arrivals, departures and scheduled maintenance. Monitor progress throughout shift, anticipate problems and adjust work or schedule to ensure optimum serviceability at all times. Including flying technical support when called upon.


 



Your Profile:

Must have a minimum of 5 - 10 years aircraft maintenance experience on type, excluding apprenticeship or basic training, with experience working on Boeing 767 aircraft.
Must be a licensed, certifying and company approved engineer on the principal types operated.
Valid EASA Part 66 Aircraft Maintenance License or ICAO Type 2 License, with endorsement in Boeing 767 Aircraft.
Must be able to communicate assertively, effectively and diplomatically with flight crew, flight dispatchers, ground handling personnel and senior management, as required.


 
Our Offer:

Strong career support in an international environment.
Great culture and colleagues.
Multifarious benefit programm.


 
Do you see a personal challenge in these versatile and responsible tasks? Then apply now!


We look forward to receiving your application!



Posting Legal Entity DHL Aviation EEMEA B.S.C.(c)






 Employee Referral Program



        Refer a Friend
      







",
f3d7ba8233f70724,Quality Engineer Jr,https://www.indeed.com/viewjob?jk=f3d7ba8233f70724,2023/01/20,niterói,   Brazil  ,Baker Hughes,https://www.indeed.com/cmp/Baker-Hughes-Incorporated,False,"
Are you passionate about delivering quality through meeting standards and procedures?
 Do you love leading and motivating others to deliver successful projects for customers?
 Join our global Quality Team
 Our business provides industry-leading products and services that optimize extraction, production and processing of energy. As a team with integrity, we create value with impactful decisions by effectively connecting ideas and people. We champion entrepreneurial culture to unlock full potential by bringing energy to the world.
 Partner with the best

 As a Quality Engineer Jr you will develop and maintain systems, rules, and processes to ensure fulfillment of internal and external requirements. Ensures that projects and products are capable and will meet specified standards. Understands concepts, methods, procedures and approaches.
 As a Quality Engineer Jr, you will be responsible for:

 Support manufacturing areas and other production support areas in complying with the Quality Management System;
 Lead actions and projects on Cost reduction (CoPQ) and risks (FMEA);
 Execute internal audits according to the audit program, including process audits;
 Conduct RCA (Root Cause Analysis) investigations using different quality tools (Apollo/Failure tree/Fishbone/5 Why’s…);
 Review and approve work instructions and procedures, providing support and guidance for improvements;
 Prepare and lead quality meetings with manufacturing, engineering, maintenance and other production support areas;
 Work to develop, implement, and monitor overall process mapping for Quality;
 Standardize processes according to management system;
 Detect and signals flaws in approaches, methods, procedures, processes and suggests improvements;
 Keep good communication with colleagues and the business about data gathering and analysis;


 Fuel your passion
 To be successful in this role you will:

 Be graduated in Engineering, with good experience in Quality (desired)
 Have a good oral and written communication skills (English)
 Be proficient in Power BI/Smartsheet/Excel
 Show interpersonal and leadership skills
 Ability to work independently
 Demonstrate problem solving skills
 Have establish a good interface with customer and third parties


 Work in a way that works for you
 We recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too.
 Working with us
 Our people are at the heart of what we do at Baker Hughes. We know we are better when all of our people are developed, engaged and able to bring their whole authentic selves to work. We invest in the health and well-being of our workforce, train and reward talent and develop leaders at all levels to bring out the best in each other.
 Working for you
 Our inventions have revolutionized energy for over a century. But to keep going forward tomorrow, we know we have to push the boundaries today. We prioritize rewarding those who embrace change with a package that reflects how much we value their input. Join us, and you can expect:

 Contemporary work-life balance policies and wellbeing activities
 Comprehensive private medical care options
 Safety net of life insurance and disability programs
 Tailored financial programs
 Additional elected or voluntary benefits


 A Baker Hughes Company prioriza oportunidades iguais para todos os candidatos. Todas as nossas vagas são destinadas também a pessoas portadoras de deficiência. As decisões de contratação são tomadas independentemente de raça, cor, religião, origem nacional ou étnica, sexo, orientação sexual, identidade ou expressão de gênero, idade, deficiência, ou outras características protegidas por lei.

 About Us:

   With operations in over 120 countries, we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry, we’re committed to achieving net-zero carbon emissions by 2050 and we’re always looking for the right people to help us get there. People who are as passionate as we are about making energy safer, cleaner and more efficient.
 

 Join Us:

   Are you seeking an opportunity to make a real difference in a company that values innovation and progress? Join us and become part of a team of people who will challenge and inspire you! Let’s come together and take energy forward.
  
 Baker Hughes Company is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.
 
",
01bcd81b3a40084e,Project Engineer,https://www.indeed.com/viewjob?jk=01bcd81b3a40084e,2023/01/10,manama,   Bahrain  ,Ashbrittle Recruitment,https://www.indeed.com/cmp/Ashbrittle%20Recruitment,False,"The Role 

The Company: A successful Construction Group are seeking a Project Engineer in Manama, Bahrain. The company are engaged in civil engineering and building works, with expertise in industrial, commercial, residential and hotel projects. Position and Project: Following the recent award of a major military project, they are poised to enter an exciting phase of their expansion. To maintain their enviable reputation and to help ensure the efficient delivery of this project, they are looking to appoint an ambitious Project Engineer. Responsibilities include but not limited to: • Execute plans and programs within the developed objectives. • Prepare project Engineering schedules and forecast, project status reports and change orders in addition to coordinating and checking of engineering deliveries. • Ensuring that the package for submittals to the clients meets all the client requirements. • Process administrative work including change orders, submittals drawings and RFIs. • Preparing and coordinating the project schedule and maintaining throughout the project. • Planning, assigning and directing work, appraising performance, rewarding and disciplining employees, addressing complaints and resolving problems. • Establishing effective monitoring and reporting. • Develop periodic reports related to the activities of the department. • Checking all layouts and finishing work accordingly such as drawings and as per specifications. • Accomplish the work on a given time duration. • Controlling manpower and maintaining their safety. • To accomplish Daily, Weekly and Monthly report on a given deadline of submission. • Supervise foreman and distribute job responsibility. • Perform Engineering duties in planning, designing and overseeing construction. • Monitor progress and ensure quality performance to design specification. • Review the material technical data sheet. • Preparation of Method Statement and review approval and comments from Project Engineers and take necessary action. • Issue internal NCR (Non-Compliance Report) or site observation. • Conduct regular site surveillance. • Prepare QA/QC report: • To check and ensure that the site work is done as per project specifications, Method Statements and as per approved Shop Drawings. • Ensure that all approved and inspected materials are used. • To raise NCR & initiate corrective action if the work done is not as per approved shop drawing. • To assure and control the quality standard. • Develop and submit the MoS in line with the safety procedures and project specifications. • Attend all Tool Box Talks and safety committee meetings and ensure all attendees are signed and acknowledged the meetings. • Attend all internal coordination meetings with suppliers and subcontractors and ensure all are on track. • Ensure that all project related changes are timely passed to subcontractors and suppliers for implementation. • Initiate the look ahead program meetings with all site involved parties and ensure that all understood the priorities, deliverables and milestones for the next 15 days. 

 Requirements 

Requirements: • Degree Qualified Civil Engineering • 10+ years of proven experience in the main contracting field. • Previous experience working on Military Projects is highly desirable. Other military experience will be considered. Benefits • Competitive Basic Salary • Housing Allowance • Fully expensed Company Car • Flight tickets If you would be interested in exploring or discussing this opportunity, please apply through this website. 

 About the company 
Having been established since 1973, there is no recruitment company more experienced and better connected than Ashbrittle. When you make a confidential application to Ashbrittle, you can be assured that we will make every possible endeavour to provide you with a well researched choice of job opportunities.",
6e992ad6ea9302ce,Business Analyst & Process Engineer,https://www.indeed.com/viewjob?jk=6e992ad6ea9302ce,2022/12/22,toronto,   Canada  ,York University,https://www.indeed.com/cmp/York-University,False,"
Purpose: Accountable to the Manager, Operational Excellence, the Business Analyst and Process Engineer (BAPE) is responsible for supporting the PMO in servicing the customers, clients and stakeholders of York University. The BAPE provides subject matter and execution expertise in Lean, Six Sigma (or Lean Six Sigma) and business analysis disciplines. The BAPE provides counsel to University leadership on various topics ranging from business plans, policy and processes to staff levels and their roles. The BAPE is an agent of change leveraging best practices to affect them.Exposure to, and use of, sensitive and confidential financial and HR data for process development and re-engineering activities requires that the BAPE exercise strong judgement and discretion when disclosing information to a wider audience.  Education: University degree preferably in business, engineering or computing. Green Belt Certification or higher in Lean Six Sigma or Six Sigma.Business Analyst Training/Certification. CCBA or CBAP certification an asset.Proficient in the use MS Project, MS Visio, MS Office (Word, Excel, Power Point, Access).Change Management certification (e.g. ProSci/ADKAR methodology) an assetKnowledge of collaborative systems such as Confluence and Basecamp an asset.  Experience: 4+ years of progressive experience in Business Analysis and/or Process (Re-)Engineering roles with project responsibilities, and a good understanding of project management methodologies, work-flow/process design and re-engineering. cost/benefit analysis for medium, large or complex systems.Thorough knowledge of system and process analysis with demonstrated experience and expertise in requirements management, process development/re-engineering and testing skills including information gathering, problem solving, and test plan creation and execution.Proven experience in process and system analysis, documentation/validation of business requirements from business users and functional specification requirements using interviews, documented analysis, tasks and workflow analysis.Experience in the development and execution of project plans, detailed task lists (project Gantt) and time estimating.Demonstrated analytical and decision making ability.Strong written, verbal and presentation skills.Proven accuracy and attention to detail.Strong interpersonal skills and the ability to work effectively in a team environment.Good knowledge of system development lifecycle, methodologies, standards, tools and techniques. Ability to identify opportunities to use technology to add value and recognize and present opportunities for adoption of process efficiencies through automation to replace existing manual work (i.e. process re-engineering). Experience in project management and system implementation processes. Experience in a Higher Education is an asset.  Skills: Research and Analytical skills: Superior data gathering, elicitation, analytical and problem solving skills. highly skilled in evaluation of information gathered from multiple sources (including internal and external leading practices). Ability to reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs.Problem Solving: Demonstrated ability to identify optimal solutions based on the analysis of causes.Process Re-engineering: Thorough knowledge of process development and re-engineering best practices in a business to business environment to lead, cross-functional teams to analyze, develop, re-engineer and implement business workflow processes to support business products and services.Process Mapping and Design: Ability to gather input from diverse user groups and develop current/future state process maps.Conceptual Thinking: Ability to make the complex simple or link together things not obviously related.Written communication: Strong writing skills to support business recommendations and proposals. Communicating details such as the business requirements, requested changes, issues with impact assessment and recommendations.Strong oral presentation skills: Excellent verbal communication skills and the ability to interact professionally with a diverse group, executives, managers, and subject matter experts. Ability to clearly convey complex concepts and constructs in a straightforward manner.Results oriented: Demonstrated initiative. delivers results. continuously improves. displays a dynamic approach, energy and enthusiasm. Flexible: Adaptable to different circumstances. receptive to change. willing to learn. takes on additional responsibility as required. able to change priorities. Effective planning and organizational skills with the ability to adapt to change and perform effectively under pressure.Judgment: Considers context. weighs options. understands priorities, consequences. makes appropriate decisions. Conscious of audience and disclosing of confidential information when discussing process re-engineering and introduction of technological change and automation that will impact staff and work assignments.Creativity: Ability to present new ideas. looks at things in a new way and shares ideas. novel approach to existing processes or problems. Initiative: Self-starter: perceives a need and fulfills it in a relevant way. Set high personal performance standards with a demonstrated ability to plan, organize and implement activity with little to no direct supervision.Manages change: Plans for and is proactive about change. encourages new approaches. Ability to work effectively in an environment of conflicting priorities, shifting management structures, scope changes and to adjust priorities as required. Tact and diplomacy: Ability to work within a complex organizational framework. comfortable tabling difficult conversations to further positive outcomes, including recommending changes in business methods and processes that will impact staffing levels and resource allocation.  Additional Notes: This position requires the candidate to produce a verification of degree(s), credentials(s), or equivalencies from accredited institutions and/or international equivalents at the time of interview. 

Compensation:
 York implemented a revised CPM Compensation Framework in 2019. The Framework is a salary grid consisting of 6 or 8 steps (depending on job grade) which is reviewed annually with possible adjustments, and a lump sum Performance Based Recognition Award. Employees will receive the grid adjustment and depending on performance, eligible permanent employees may move to the next step of the grid and may receive a lump sum Performance Based Recognition Award.Visit the CPM Compensation page on the HR Website to find out more about York's CPM Compensation Program.
 



The University welcomes applications from all qualified individuals, including, but not limited to women, persons with disabilities, visible minorities (racialized), Indigenous Peoples and persons of any gender identity and sexual orientation. York University is committed to a positive, supportive and inclusive environment.

 

York University offers accommodation for applicants with disabilities in its recruitment processes. If you are contacted by York University regarding a job opportunity or testing, please advise if you require accommodation.

 

We are committed to enhancing our environmentally and socially responsible practices for the benefit of all members of the York community. Our long term perspective recognizes our responsibility to be innovators and to continually work as a community to reduce our ecological impact.

 

York University employees must apply to jobs through the Employee Career Portal - YU Hire. If you are a current York University employee and/or are using your rights under a collective agreement to view and/or apply to jobs, you MUST log into YU Hire to access the York University Employee Career Portal.

 

PLEASE NOTE: Applications must be received by 11:55 pm EST on the posted deadline date, if applicable.


",
3e52df0901a9faef,Data Engineer/ 1-year Contract,https://www.indeed.com/viewjob?jk=3e52df0901a9faef,2023/01/13,hong kong,   Hong Kong  ,Argyll Scott Singapore Pte Ltd,https://www.indeed.com/cmp/Argyll%20Scott%20Singapore%20Pte%20Ltd,False,"
Data Engineer/luxury retail/Contract/40k per month
 Our client is a global luxury company. We are looking for a new Data Engineer 
 (1-year contract). In this role, you will be in a fast-growing environment. Candidates should be proactive and have a solid understanding of the cloud platform. If you are confident that you are the right person for this job, do not hesitate to apply.
 
Responsibilities

 Responsible for designing, developing, and maintaining BI and analytics data management solutions such as Data Lake, Data Warehouse, and customized data pipelines. 
Optimize and build a scalable data architecture on the Google Cloud Platform (GCP). 
Create and execute ETL and automation 
Work with analysts and data scientists to provide business support. 


Requirements

 Bachelor's degree in computer science, data engineering, or a closely related field 
Five years of experience in cloud platforms or data warehousing is required. 
Experience with Google Cloud Platform or KNIME is preferred. 
Solid SQL or BigQuery experience 
Excellent written and spoken English


 Data Engineer/luxury retail/Contract/40k per month
 Are you fascinated by this description Would you like to learn more The following steps are to send an updated CV to [HIDDEN TEXT] 
  Argyll Scott Asia is acting as an Employment Business in relation to this vacancy.
",
888f8a9efb5edcc0,"Project Engineer, Brazil",https://www.indeed.com/viewjob?jk=888f8a9efb5edcc0,2022/12/22,sorocaba,   Brazil  ,Flex,https://www.indeed.com/cmp/Flex,False,"






















                       Job Description
                      






















   At Nextracker, we are leading in the energy transition, providing the most comprehensive portfolio of intelligent solar tracker and control software solutions for solar power plants, as well as strategic services to capture the full value of solar power plants for our customers. Our talented worldwide teams are transforming PV plant performance every day with smart technology, data monitoring and analysis services.
 


   As a company driving the clean energy transition, sustainability is not just a word. It's a core part of our business and our operations. Our sustainability efforts are based on five cornerstones: People, Community, Environment, Innovation, and Integrity. We are creative, collaborative and passionate problem-solvers from diverse backgrounds, driven by our shared mission to provide smart solar and software solutions for our customers and to mitigate climate change for future generations. Make your mark with Nextracker.
 


   Algumas atividades do dia a dia:
 

 Fornecer suporte de design para desenvolver layouts de rastreadores, blocos CAD, conjuntos mecânicos e conjuntos completos de planos de construção.
 Analisar as informações pertinentes do local, projetar entradas e auxiliar na seleção de tipos de produtos apropriados com base nas condições do local.
 Trabalhar com uma equipe de engenheiros localizada em nosso escritório na Índia atualizando novas configurações de produtos e padrões de elaboração e potencialmente desenvolvendo procedimentos de automação.
 Conduzir exercícios de engenharia de valor para reduzir custos em projetos individuais.
 Coordenar com os Designers do Nextracker em outras regiões para criar e atualizar novos padrões de produtos, alterações de design e problemas relacionados ao projeto.
 Fazer análise de topografia, análise de hidrologia, a fim de determinar o melhor posicionamento do rastreador.
 Priorizar tarefas para fornecer o melhor suporte aos nossos clientes internos e externos.
 Realizar outras atividades correlatas à sua função e aos procedimentos do seu processo de trabalho.


 A experiência que estamos buscando acrescentar em nosso time:
 

 Superior completo em Engenharia Civil/Estrutural ou Mecânica;
 Inglês Avançado;
 MS Office;
 Domínio em AutoCAD.
























                        Job Category
                      




















 Production Engineering
 








          Nextracker is an Equal Opportunity Employer and employment selection decisions are based on merit, qualifications, and abilities. We celebrate diversity and do not discriminate based on: age, race, religion, color, sex, national origin, marital status, sexual orientation, gender identity, veteran status, disability, pregnancy status, or any other status protected by law. We're happy to provide reasonable accommodations to those with a disability for assistance in the recruitment process. Please advise us of any accommodations you may need by e-mailing: 
         
          accessibility@flex.com
         








",
